Telefónica;HOTEL UNIVERSAL;C/ RECOGIDAS, Nº 16 BAJO;GRANADA;GRANADA;18003;
Telefónica;PATRONATO MUNICIPAL FERNANDO DE LOS RIOS;"CTRA. DE ALFACAR, 28;BAJO";GRANADA;GRANADA;18011;Educational Institute
Telefónica;ASOCIACION EMPRESARIOS POLIGONO INDUSTRILA JUNCARI;C/MIRASIERRA 2, BAJO;ALBOLOTE;GRANADA;18220;Club
Telefónica;HOTEL CAPITULACIONES;CTRA. MALAGA, KM.443;SANTA FE;GRANADA;18320;
Telefónica;HOTEL PRINCIPE FELIPE;AVDA. JACOBO CAMARERO,32;ALBOLOTE;GRANADA;18220;
Telefónica;HOTEL KENIA NEVADA;C/ VIRGEN DE LAS NIEVES,6;PRADOLLANO;GRANADA;18196;Hotel
Telefónica;HOTEL NEVASUR;C/VIRGEN DE LAS NIEVES, 17;PRADOLLANO;GRANADA;18196;
Telefónica;HOTEL EL LODGE;PRADOLLANO S/N BAJO;PRADOLLANO;GRANADA;18196;
Telefónica;HOTEL REINO NEVADO ***;PLAZA PRADOLLANO S/N;PRADOLLANO;GRANADA;18198;
Telefónica;HOTEL ABADES REINA MARIA DE GUADIX;AUTOVIA A-92, KM. 292;GUADIX;GRANADA;18500;Hotel
Telefónica;HOTEL COMERCIO;"MIRA DE AMEZCUA 3;BAJO";GUADIX;GRANADA;18500;Hotel
Telefónica;HOTEL CARMEN DE GUADIX;AVDA. MARIANO PINEDA 61;GUADIX;GRANADA;18500;
Telefónica;HOTEL BARCELO BOBADILLA;FINCA LA BOBADILLA;LOJA;GRANADA;18300;Hotel
Telefónica;AYUNTAMIENTO DE LOJA;C/ DUQUE DE VALENCIA 1 BAJO;LOJA;GRANADA;18300;Club
Telefónica;AREA DE SERVICIO MANZANIL;"AUTOVIA BAZA-SEVILLA S/N;BAJO(A92)";LOJA;GRANADA;18300;Club
Telefónica;HOTEL ABADES LOJA AREA DE SERVICIO;AUTOVIA A-92, KM. 192 (189);LOJA;GRANADA;18300;
Telefónica;BURGER KING MOTRIL;AVENIDA DE SALOBREÑA, 2, BAJO;MOTRIL;GRANADA;18600;Restaurant
Telefónica;APARTAHOTEL CHINASOL;AVDA. MEDITERRANEO, 51;ALMUÑECAR;GRANADA;18690;
Telefónica;HOTEL ALBAYCIN DEL MAR;AV. COSTA DE SOL, 23 - BAJO;ALMUÑECAR;GRANADA;18690;Hotel
Telefónica;HOTEL ALMIJARA;ACERA DEL PILAR, 6;LA HERRADURA;GRANADA;18697;
Telefónica;HOTEL SAN CARLOS***;LARACHE S/N,BAJO;ALMUÑECAR;GRANADA;18690;
Telefónica;HOTEL AVENIDA**;AVDA. DEL MEDITERRANEO 35;SALOBREÑA;GRANADA;18680;
Telefónica;ACCOR HOTEL IBIS GUADALAJARA;TRAFALGAR, 74;GUADALAJARA;GUADALAJARA;19004;
Telefónica;AC HOTEL GUADALAJARA;AVDA. EJERCITO, 6;GUADALAJARA;GUADALAJARA;19004;Hotel
Telefónica;TIENDA TELEFONICA GUADALAJARA;MAYOR 33;GUADALAJARA;GUADALAJARA;19001;Club
Telefónica;HOTEL PAX;AVDA VENEZUELA, 15 (GUADALAJARA);GUADALAJARA;GUADALAJARA;19005;Hotel
Telefónica;BCA AUTOSUBASTAS DE VEHICULOS;AVD. CONDE ROMANONES,20 POL. IND. MIRALCAMPO EN AZ;AZUQUECA DE HENARES;GUADALAJARA;19200;Club
Telefónica;AYUNTAMIENTO DE ALOVERA;PLAZA MAYOR, 1. ALOVERA;ALOVERA;GUADALAJARA;19208;Club
Telefónica;HOTEL EL TORREON;PASEO MARIA CRISTINA, 7 EN BRIHUEGA (GUADALAJARA);BRIHUEGA;GUADALAJARA;19400;
Telefónica;HOTEL HOSPEDERIA REAL DE PASTRANA;CONVENTO DEL CARMEN- CRTA COMARCAL 200, PASTRANA-Z;PASTRANA;GUADALAJARA;19199;
Telefónica;PALACIO MIRAMAR---S.SEBASTIAN;MIRACONCHA, 48;SAN SEBASTIÁN;GUIPUZCOA;99999;Convention Center
Telefónica;ACCOR HOTEL MERCURE MONTE IGUELDO;PASEO DEL FARO,134;SAN SEBASTIAN;GUIPUZCOA;20008;Hotel
Telefónica;TIENDA TELEFONICA (SAN SEBASTIAN);ANDÍA 11;SAN SEBASTIAN;GUIPUZCOA;20004;Club
Telefónica;I.C.S. S.L. (INTELGROS CENTRO DE SERVICIOS);CAMINO DE PORTUETXE , 23-A  3ª PLANTA OFCI. 7-8;SAN SEBASTIAN;GUIPUZCOA;20018;Club
Telefónica;ACCOR HOTEL IBIS IRUN;POL. IND. ESKORTZA-TXUMARRAGA, PARC.P.VI-AVDA. LET;IRUN;GUIPUZCOA;20305;
Telefónica;AYUNTAMIENTO DE ASTEASU CASA DE CULTURA;C/ MAYOR-NAGUSIA, 8 BAJO;ASTEASU;GUIPUZCOA;20159;Club
Telefónica;HOTEL KARLOS ARGUIÑANO;MENDILAUTA 13;ZARAUTZ;GUIPUZCOA;20800;
Telefónica;HOTEL LOIOLA;"LOIOLAKO INACIO HIRIBIDEA ; 47 ; BAJO";AZPEITIA;GUIPUZCOA;20730;
Telefónica;HOTEL KRESALA;MARKIEGUI KALEA, 6;DEBA;GUIPUZCOA;20820;
Telefónica;AC HOTEL HUELVA;AVENIDA DE ANDALUCIA, S/N;HUELVA;HUELVA;21005;Hotel
Telefónica;TIENDA TELEFONICA HUELVA;PLUS ULTRA 6;HUELVA;HUELVA;21001;Club
Telefónica;HOTEL LA PINTA;RABIDA 79,;PALOS DE LA FRONTERA;HUELVA;21810;
Telefónica;AC HOTEL NUEVO PORTIL GOLF;CRISTOBAL COLON S/N;CARTAYA;HUELVA;21450;Hotel
Telefónica;HOTEL PATO AMARILLO;AVDA. DEL OCEANO, S/N-BAJO;PUNTA UMBRIA;HUELVA;21100;
Telefónica;HOTEL BARCELO PUNTA UMBRIA;AVENIDA DEL OCEANO, S/N;PUNTA UMRIA;HUELVA;21100;Hotel
Telefónica;HOTEL PUERTO ANTILLA;AV. ISLANTILLA, S/N;ISLANTILLA;HUELVA;21440;Hotel
Telefónica;HOTEL ISLANTILLA GOLF RESORT;Pº BARRANCO DEL MORO, S/N;ISLA CRISTINA;HUELVA;21410;Hotel
Telefónica;INTERPASS PLAYA GOLF;AVDA. DEL DEPORTE S/N;ISLANTILLA;HUELVA;21449;
Telefónica;ISLANTILLA OASIS HOTEL;AVDA.ISLANTILLA , S/N;ISLANTILLA(ISLA CRISTINA);HUELVA;21410;Hotel
Telefónica;HOTEL CARABELA CLUB;"SECTOR L, S/N; BAJO PARCELA 59-60";MATALASCAÑAS;HUELVA;21760;Hotel
Telefónica;HOTEL EL ROCIO;URB. PLAYA DE MATALASCAÑAS S/N PARC.68;MATALASCAÑAS;HUELVA;21760;
Telefónica;HOTEL EL COTO;SECTOR D, S/N ( FASE 2);MATALASCAÑAS;HUELVA;21760;
Telefónica;TIENDA TELEFONICA (HUESCA);ALCORAZ 8;HUESCA;HUESCA;22002;Club
Telefónica;HOTEL PEDRO I DE ARAGON;DEL PARQUE, 34 (HUESCA);HUESCA;HUESCA;22003;
Telefónica;HOTEL SANCHO ABARCA;LIZANA Nº 13;HUESCA;HUESCA;22002;
Telefónica;BARCELO MONASTERIO DE BOLTAÑA;AFUERAS, S/N;BOLTAÑA;HUESCA;22340;Hotel
Telefónica;UNED BARBASTRO (FUNDACION RAMON J. SENDER);ARGENSOLA,60;BARBASTRO;HUESCA;22300;Educational Institute
Telefónica;HOTEL REY SANCHO  RAMIREZ***;CTRA.TARRAG.S.SEBASTIAN KM.162;BARBASTRO;HUESCA;22300;Hotel
Telefónica;HOTEL GRAN HOTEL BENASQUE (EL PILAR);AVDA. FRANCIA S/N;BENASQUE;HUESCA;22440;
Telefónica;CAMPING ANETO;CARRETERA DE FRANCIA, KM 99,95;BENASQUE;HUESCA;22440;Club
Telefónica;HOTEL CIRIA;AVDA. LOS TILOS S/N;BENASQUE;HUESCA;22440;
Telefónica;HOTEL COTIELLA***;SAN ANTONIO S/N;CAMPO;HUESCA;22450;
Telefónica;HOTEL CASANOVA;AVENIDA MADRID, 54;FRAGA;HUESCA;22520;
Telefónica;HOTEL EDELWEISS;"CARRETERA DE FRANCIA S/N;BAJO";CANDANCHU;HUESCA;22889;
Telefónica;HOTEL CANDANCHU;"CARRETERA DE FRANCIA S/N;BAJO";CANDANCHU;HUESCA;22889;
Telefónica;HOTEL PRADAS;C/ OBISPO Nº 12;JACA;HUESCA;22700;
Telefónica;HOTEL LA PAZ**JACA;C/ MAYOR;JACA;HUESCA;22700;Hotel
Telefónica;HOTEL CONDE AZNAR;PASEO CONSTITUCION 3;JACA;HUESCA;22700;
Telefónica;HOTEL VIANETTO**;AVENIDA LERIDA,25;MONZON;HUESCA;22400;
Telefónica;LA PAZ HOTEL;AV ARAGON, 30;BINEFAR;HUESCA;22500;
Telefónica;HOTEL INFANTA CRISTINA;AVDA MADRID, S/N;JAEN;JAEN;29003;Hotel
Telefónica;HOTEL TRIUNFO JAEN;AVDA. BAILEN - MOTRIL, KM. 32,750 (SALIDA 36);JAEN;JAEN;23003;Hotel
Telefónica;FERIAS JAEN;CTRA. DE GRANADAS, S/N;JAEN;JAEN;23003;Convention Center
Telefónica;TIENDA TELEFONICA JAEN;PLAZA DE COCA DE LA PIñERA 2;JAEN;JAEN;23003;Club
Telefónica;HOTEL XAUEN***;PLAZA DEAN MAZA 3;JAEN;JAEN;23001;
Telefónica;HOSTAL RENFE;PLAZA JAEN POR LA PAZ S7N;JAEN;JAEN;23008;
Telefónica;RESTAURANTE LA CASERIA DE LAS PALMERAS;CTRA DE CORDOBA S/N;JAEN;JAEN;23005;Restaurant
Telefónica;HOTEL TORREZAF;C/ SAN BARTOLOME S/N;TORREDELCAMPO;JAEN;23640;
Telefónica;HOTEL HIDALGO;PARQUE MANUEL CARRASCO, S/N;MARTOS;JAEN;23600;
Telefónica;HOTEL TWIST**;"CTRA JAEN (PI MIRABUENO) S/N; BAJO";TORREDONJIMENO;JAEN;23650;
Telefónica;HOTEL TORREPALMA;CONDE TORREPALMA Nº2;ALCALA  LA REAL;JAEN;23680;
Telefónica;HOTEL DEL VAL;HERMANOS DEL VAL, Nº 1;ANDUJAR (JAEN);JAEN;23740;
Telefónica;HOTEL GRAN HOTEL SPA MARMOLEJO;CALVARIO, 101;MARMOLEJO;JAEN;23770;
Telefónica;HOTEL LOGASASANTI;C/ DOCTOR FLEMING 5;ANDUJAR;JAEN;23740;
Telefónica;HOTEL SIERRA DE CAZORLA;CTRA. DE LA SIERRA KM 23 BAJO;LA IRUELA;JAEN;23476;
Telefónica;HOTEL RL CIUDAD DE CAZORLA***;"PLAZA DE LA CORREDERA 9;BAJO";CAZORLA;JAEN;23470;
Telefónica;HOTEL ANIBAL LINARES;CID CAMPEADOR 11, BAJO;LINARES;JAEN;23700;Hotel
Telefónica;MOTEL SALVADOR;CTRA. MADRID-CADIZ, KM. 296;BAILEN;JAEN;23710;
Telefónica;HOTEL ZODIACO;CTRA. MADRID-CADIZ, KM. 294;BAILEN;JAEN;23710;
Telefónica;HOTEL CERVANTES (LINARES);CERVANTES,23;LINARES;JAEN;23700;
Telefónica;HOTEL VICTORIA (LINARES);CERVANTES Nº7;LINARES;JAEN;23700;
Telefónica;HOTEL BAILEN;CTRA. MADRID CADIZ,S/N;BAILEN;JAEN;23710;
Telefónica;HOTEL PUERTA DE LA LUNA;"CANONIGO MELGARES RAYA, S/N; BAJO";BAEZA;JAEN;23440;Hotel
Telefónica;HOTEL PALACIO DE LOS SALCEDO;SAN PABLO, 18 BAJO;BAEZA;JAEN;23440;Hotel
Telefónica;HOTEL RL CIUDAD DE UBEDA ****;CRONISTA JUAN DE LA TORRE, S/N;UBEDA;JAEN;23400;Hotel
Telefónica;HOTEL SIERRA DE SEGURA***;"AVDA DE ANDALUCIA 146;BAJO";PUENTE DE GENAVE;JAEN;23350;
Telefónica;HOTEL PLAZA**;"C/FUENSANTA 123;BAJO";VILLANUEVA DEL ARZOBISPO;JAEN;23330;
Telefónica;HOTEL ALFONSO V;AVDA. PADRE ISLA, 1 BAJO;LEON;LEON;24002;Hotel
Telefónica;HOTEL CONDE LUNA;AVDA.INDEPENDENCIA, 3;LEON;LEON;24003;Hotel
Telefónica;HOTEL CORTES DE LEON;"AVENIDA ASTURIAS-RGTO ALMANSA  141;BAJO";LEON;LEON;*2400;Hotel
Telefónica;AC HOTEL SAN ANTONIO**LEON;VELAZAQUEZ 10;LEON;LEON;24005;Hotel
Telefónica;HOTEL QUINDOS;GRAN VIA DE SAN MARCOS 38, BAJO;LEON;LEON;24002;
Telefónica;TIENDA TELEFONICA LEON;PADRE ISLA 28;LEON;LEON;24002;Club
Telefónica;RESTAURANTE AVENIDA II C.B;"CARRETERA LEON-ASTORGA KM17;BAJO";VILLADANGOS DEL PARAMO;LEON;24392;Restaurant
Telefónica;HOTEL GAUDI **ASTORGA;EDUARDO DE CASTRO, 3, BAJO;ASTORGA;LEON;24700;
Telefónica;HOTEL ASTUR PLAZA;PLAZA ESPAÑA Nº 2-3;ASTORGA;LEON;24700;
Telefónica;AC HOTEL PONFERRADA;AVDA.ASTORGA,2;PONFERRADA;LEON;24400;Hotel
Telefónica;HOTEL PONFERRADA PLAZA;AVDA. ESCRITORES, 6;PONFERRADA;LEON;24400;
Telefónica;HOTEL LOS TEMPLARIOS **;"C/ FLOREZ OSORIO,3;BAJO";PONFERRADA;LEON;24400;
Telefónica;HOSTAL VALCARCE;CARRETERA NACIONAL VI, KM.418, BAJO;VEGA DE VALCARCE (LA PORT;LEON;24524;
Telefónica;HOTEL CONDES DE URGELL;AVDA. BARCELONA 21;LERIDA;LLEIDA;25001;Hotel
Telefónica;AC HOTEL LLEIDA;UNIO, 6-8;LLEIDA;LLEIDA;25002;Hotel
Telefónica;TIENDA TELEFONICA - LLEIDA;PLAZA SANT JOAN 5;LLEIDA;LLEIDA;25005;Club
Telefónica;MERCOLLEIDA;AV. TORTOSA, 2 BAJO;LLEIDA;LLEIDA;25005;Club
Telefónica;CONSORCI LLEIDA;PARC DEL GARDENY 23;LLEIDA;LLEIDA;25003;Convention Center
Telefónica;HOTEL SANSI;ALCALDE PORQUERAS, 4-6;LLEIDA;LLEIDA;25008;
Telefónica;ACCOR HOTEL FORMULE 1 TORREFARRERA;CRTA,. NACIONAL II, POL.IND.;TORREFARRERA (LLEIDA);LLEIDA;25123;
Telefónica;TIENDA TELEFONICA FUENLABRADA LUIS SAUQUILLO;LUIS SAUQUILLO 5;FUENLABRADA;MADRID;28944;Club
Telefónica;AREAS SERVEI CLOS;CARRTERA NACIONAL II, KM 512 BAJOS;GRANYANELLA;LLEIDA;25218;Club
Telefónica;AJUNTAMENT DE MOLLERUSSA(TEATRO);"FERRER I BUSQUETS 92; BAJO";MOLLERUSSA;LLEIDA;25230;Club
Telefónica;HOTEL BOI TAULL RESORT;AFORES, S/N;PLA DE L'ERMITA (BOI TAULL);LLEIDA;25528;
Telefónica;HOTEL ROMANIC;CARRETERA DE TAULL, S/N;PLA DE L'ERMITA (BOI TAULL);LLEIDA;25528;
Telefónica;APARTHOTEL AUGUSTA;CARRETERA DE TAULL   S/  N;PLA DE LA ERMITA;LLEIDA;25528;
Telefónica;HOTEL PESSETS;AVDA. DIPUTACIO, 3;SORT;LLEIDA;25560;
Telefónica;CIRCUIT DE MOTOCROS DE CATALUNYA - BELLPUIG;CIRCUIT DE MOTOCROS;BELLPUIG;LLEIDA;25250;Club
Telefónica;HOTEL KIPPS;CARRETERA TÁRREGA-ARTESA, KM 12,900-BAJO;AGRAMUNT;LLEIDA;25310;
Telefónica;RED VIP'S;MOSSEN JACINT VERDAGUER, 2 (BAJOS);TARREGA;LLEIDA;25300;Restaurant
Telefónica;HOTEL XALET BASSIBLE;CARRETER DE BERET S/N;BAQUEIRA;LLEIDA;25598;Hotel
Telefónica;HOTEL VAL DE RUDA;ESTACIO DE BAQUEIRA S/N;BAQUEIRA;LLEIDA;25598;
Telefónica;HOTEL HUSA TUCA;"CARRETERA DE VIELLA-SALARDU, S/N; BAJOS";BETREN;LLEIDA;25539;Hotel
Telefónica;APARTHOTEL ETH REFUGI D-ARAN DE VIELHA;AVINGUDA GARONA 27 BAIXOS;VIELHA;LLEIDA;25530;
Telefónica;HOTEL TUC BLANC;"BAQUEIRA BERET,S/N; BAJOS";BAQUEIRA;LLEIDA;25598;
Telefónica;HOTEL PETIT LA CREU;C/ AFORES, S/N;SALARDU;LLEIDA;25598;
Telefónica;HOTEL LA CREU;C/ AFORES, S/N;SALARDU;LLEIDA;25598;
Telefónica;HOTEL VILAGAROS ****;CARRETERA, S/N;GAROS;LLEIDA;25539;Hotel
Telefónica;LA GOTA DE LECHE;AVENIDA DE LA PAZ, 11;LOGROÑO;LA RIOJA;26071;Club
Telefónica;AC HOTEL LA RIOJA;"C/MADRE DE DIOS,21;";LOGROÑO;LA RIOJA;26004;Hotel
Telefónica;FEDERACION DE EMPRESARIOS DE LA RIOJA;HERMANOS MOROY, Nº 8 4ª PLANTA;LOGROÑO;LA RIOJA;26001;Club
Telefónica;HOTEL CARLTON RIOJA;GRAN VIA JUAN CARLOS I, Nº 5;LOGROÑO;LA RIOJA;26002;Hotel
Telefónica;TIENDA TELEFONICA (LOGROÑO);CALVO SOTELO 10;LOGROÑO;LA RIOJA;26003;Club
Telefónica;RESIDENCIA DE LOGROÑO;"PASEO DEL PRIOR,29;BAJO";LOGROÑO;LA RIOJA;26004;Educational Institute
Telefónica;HOTEL CIUDAD DE LOGROÑO;"MENEDEZ PELAYO;7";LOGROÑO;LA RIOJA;26002;
Telefónica;HOTEL MARQUES DE MURRIETA;"MARQUES DE MURRIETA; 3";LOGROÑO;LA RIOJA;26005;
Telefónica;HOTEL LAS GAUNAS;"AVENIDA DE MADRID 31;BAJO";LOGROÑO;LA RIOJA;26006;
Telefónica;AYUNTAMIENTO DE CERVERA DE RIO ALHAMA;PLAZA DE LA CONSTITUCION S/N;CERVERA DE RIO ALHAMA;LA RIOJA;26520;Club
Telefónica;HOTEL SPA BALNEARIO DE ARNEDILLO;C/ JOAQUIN VELASCO, S/N;ARNEDILLO;LA RIOJA;26589;Hotel
Telefónica;HOTEL CIUDAD DE CALAHORRA;C/ MAESTRO FALLA, Nº 1;CALAHORRA;LA RIOJA;26500;
Telefónica;HOTEL ECHAURREN;PADRE JOSé GARCíA, 19;EZCARAY;LA RIOJA;26280;
Telefónica;HOTEL GRAN HOTEL LUGO;"AVDA.RAMON FERREIRO 21;BAJO";LUGO;LUGO;27002;Hotel
Telefónica;HOTEL LOS OLMOS;CAMIÑO LINARES Nº15;LUGO;LUGO;27003;
Telefónica;HOTEL MENDEZ NUÑEZ;RUA DA RAIÑA 1;LUGO;LUGO;27001;
Telefónica;BALNEARIO DE LUGO;BARRIO DEL PUENTE , S/N;LUGO;LUGO;27004;
Telefónica;CAMARA DE COMERCIO LUGO (RAMON FERREIRO);"AVDA.RAMON FERREIRO;18;BAJO";LUGO;LUGO;27002;Club
Telefónica;TIENDA TELYCO (LUGO);PRAZA ARMANYA, 9;LUGO;LUGO;27001;Club
Telefónica;CAMARA DE COMERIO DE LUGO (CANTIGAS E FRORES);"RUA CANTIGAS E FRORES; 31;BAJO";LUGO;LUGO;27002;Club
Telefónica;HOTEL JORGE I;CTRA. OVIEDO, KM. 89 (LA CAMPIÑA);LUGO;LUGO;27192;
Telefónica;FERIA EXPOSICIONES DE LUGO;RECINTO FERIAL DE LUGO, 1;LUGO;LUGO;27004;Convention Center
Telefónica;POLIGONO CEAO -OFICINAS GESTION-;RUA DAS LEITEIRAS, 1 - BAJO;LUGO;LUGO;27003;Club
Telefónica;HOTEL TORRE DE NUÑEZ;CONTURIZ, S/N;CONTURIZ;LUGO;27160;
Telefónica;HOTEL VOAR ***;GARITOS S/N;RIBADEO;LUGO;27700;
Telefónica;HOTEL VILLAMARTIN;AVDA TIERRA LLANA;VILLALBA;LUGO;27800;Hotel
Telefónica;HOTEL LAS SIRENAS;BARRIO SACIDO S/N BAJO;VIVERO;LUGO;27861;
Telefónica;CIRCULO BELLAS ARTES;ALCALA, 42;MADRID;MADRID;28014;Convention Center
Telefónica;TELEFONICA (GRAN VIA);GRAN VIA, 28;MADRID;MADRID;28013;Club
Telefónica;HOTEL ADLER;VELAZQUEZ 33 BAJO;MADRID;MADRID;28001;Hotel
Telefónica;HOTEL CONFORTEL SUITES;C/ LOPEZ DE HOYOS, 143;MADRID;MADRID;28002;Hotel
Telefónica;HOTEL H10 VILLA DE LA REINA;GRAN VIA, Nº 22;MADRID;MADRID;28013;Hotel
Telefónica;HOTEL FLORIDA NORTE;PASEO DE FLORIDA, 5 BAJO;MADRID;MADRID;28008;Hotel
Telefónica;IFEMA NORTE IZQUIERDA;AVDA. PARTENON S/N PARQUE FERIAL JUAN CARLOS I;MADRID;MADRID;28042;Convention Center
Telefónica;IFEMA, FERIA DE MADRID (SUR);AVDA. PARTENON S/N PARQUE FERIAL JUAN CARLOS I;MADRID;MADRID;28042;Convention Center
Telefónica;HOTEL CONFORTEL PIO XII;AVENIDA DE PIO XII, 77;MADRID;MADRID;28016;Hotel
Telefónica;MC DONALDS (HOTALEZA);AVDNIDA DE ANDES, 46 BAJO;MADRID;MADRID;28043;Restaurant
Telefónica;AC HOTEL LOS VASCOS;LOS VASCOS, 27;MADRID;MADRID;28040;Hotel
Telefónica;AC HOTEL AITANA;PASEO DE LA CASTELLANA,152;MADRID;MADRID;28046;Hotel
Telefónica;AC HOTEL FORUM ARAVACA;CAMINO DE LA ZARZUELA, 23;MADRID;MADRID;28023;Hotel
Telefónica;AC HOTEL ARAVACA;CAMINO DE LA ZARZUELA Nº3;MADRID;MADRID;28023;Hotel
Telefónica;AC HOTEL AVENIDA AMERICA;C/. CARTAGENA, Nº 83 - 85;MADRID;MADRID;28028;Hotel
Telefónica;TELEFONICA I+D;C/ EMILO VARGAS Nº 6, RECINTO 252-E;MADRID;MADRID;28043;Club
Telefónica;ACCOR HOTEL NOVOTEL PUENTE LA PAZ;ALBACETE, 1;MADRID;MADRID;28041;Hotel
Telefónica;ACCOR HOTEL SOFITEL CAMPO DE LAS NACIONES;AVDA CAPITAL DE ESPAÑA ,10 ( CAMPO DE LAS NACIONES;MADRID;MADRID;28042;Hotel
Telefónica;ACCOR HOTEL NOVOTEL CAMPO DE LAS NACIONES;AMSTERDAM Nº3 (RECINTO FERIAL JUAN CARLOS I);MADRID;MADRID;28042;Hotel
Telefónica;ACCOR HOTEL SOFITEL PLAZA DE ESPAÑA;TUTOR, 1;MADRID;MADRID;28008;Hotel
Telefónica;HOTEL CONFORTEL ALCALA NORTE;ROMUALDO 30(ESQUINA JULIAN CAMARILLO);MADRID;MADRID;28037;Hotel
Telefónica;AVE SALA VIP ATOCHA;RENFE OPERADORA - PZA. DEL EMPERADOR CARLOS V,  Nº;MADRID;MADRID;28045;Airline Club
Telefónica;APARTHOTEL ROSALES QUINTA;MARQUES DE URQUIJO, 23;MADRID;MADRID;28008;
Telefónica;AC HOTEL PALACIO DEL RETIRO;ALFONSO XII, 14;MADRID;MADRID;28014;Hotel
Telefónica;AC HOTEL COSLADA;CAMINO DE REJAS, 5;COSLADA;MADRID;28042;Hotel
Telefónica;HOTEL GRAN ATLANTA;C/. COMANDANTE ZORITA, Nº 34;MADRID;MADRID;28020;Hotel
Telefónica;ACCOR HOTEL NOVOTEL SANCHINARRO;C/ SANCHINARRO,15 -  CTRA MADRID-BURGOS KM5.700;MADRID;MADRID;28050;
Telefónica;FOA COMERCIAL;EMILIO VARGAS;MADRID;MADRID;99999;Club
Telefónica;HOTEL VIA LUSITANA;ANTONIA RODRIGUEZ SACRISTAN, 14;MADRID;MADRID;28044;
Telefónica;AC HOTEL SANTO MAURO;ZURBANO,36;MADRID;MADRID;28010;Hotel
Telefónica;HOTEL CLARIDGE;PLAZA CONDE DE SAL, 6 BAJO;MADRID;MADRID;28007;
Telefónica;MC DONALDS PRINCIPE PIO;CENTRO COMERCIAL PRINCIPE PIO PASEO DE LA FLORIDA,;MADRID;MADRID;28008;Restaurant
Telefónica;MISIONES SALESIANAS;FERRAZ 81;MADRID;MADRID;28008;Educational Institute
Telefónica;HOTEL SPA BASILICA;COMANDANTE ZORITA, 27/31;MADRID;MADRID;28020;
Telefónica;HOTEL SPA GRAN VIA;GRAN VIA, 65;MADRID;MADRID;28013;
Telefónica;HOTEL SPA PLAZA ESPAÑA;PLAZA DE ESPAÑA 7;MADRID;MADRID;28008;
Telefónica;AC LA FINCA OFICINAS;PASEO CLUB DEPORTIVO Nº 1 (PARQUE EMPRESARIAL LA F;POZUELO;MADRID;28223;Hotel
Telefónica;CAÑAS Y TAPAS CALLE POSTAS;C/ POSTAS, 12, BAJO;MADRID;MADRID;28012;Restaurant
Telefónica;RESTAURANTE CASTELLANA 179.;PASEO DE CASTELLANA 179;MADRID;MADRID;28046;Restaurant
Telefónica;HOTEL SPA LOS JERONIMOS;MORETO,9;MADRID;MADRID;28014;
Telefónica;HOSTAL LAMALONGA;C/ GRAN VIA, 56 - 2º PISO;MADRID;MADRID;28013;
Telefónica;CASA DEL BRASIL;AVENIDA DE ARCO DE LA VICTORIA S/N BAJO;MADRID;MADRID;28040;Club
Telefónica;ARROCERIA MEDITERRANEO CONCHA ESPINA;AVDA. CONCHA ESPINA 1;MADRID;MADRID;28036;Restaurant
Telefónica;HOSTAL HISPANO AMERICA;GRAN VIA 63 5º PLANTA;MADRID;MADRID;28013;
Telefónica;CAFES Y CERVECERIAS CINCHILLA;CALLA CHINCHILLA,9;MADRID;MADRID;28013;Restaurant
Telefónica;CAFES Y CERVECERIAS GRAN VIA 16;C/ GRAN VIA ,16;MADRID;MADRID;28013;Restaurant
Telefónica;CAFES Y CERVECERIAS GRAN VIA 59;CALLE GRAN VIA,59;MADRID;MADRID;28013;Restaurant
Telefónica;CAFES Y CERVECERIAS SILVA,7;C/SILVA,7;MADRID;MADRID;28013;Restaurant
Telefónica;TIENDA TELEFONICA ALCOBENDAS;AVDA. ESPAñA 56 (SEMIESQUINA MSA. VDA. ALDAMA);ALCOBENDAS;MADRID;28100;Club
Telefónica;TIENDA TELEFONICA MADRID MAYOR;MAYOR 30;MADRID;MADRID;28013;Club
Telefónica;TIENDA TELEFONICA MADRID GENERAL RICARDOS;GENERAL RICARDOS 128;MADRID;MADRID;28019;Club
Telefónica;TIENDA TELEFONICA MADRID PRINCIPE DE VERGARA;PRíNCIPE DE VERGARA 266;MADRID;MADRID;28016;Club
Telefónica;CONCESIONARIO F.TOME;C/TAURO Nº27 - BAJO - (CARRETERA BARCELONA KM 12,5;MADRID;MADRID;28042;Club
Telefónica;HARD ROCK CAFÉ (MADRID).;"PASEO DE LA CASTELLANA,2;BAJOS";MADRID;MADRID;28046;Restaurant
Telefónica;RESTAURANTE CASA DOMINGO;C/ SAN DALMACIO, 1 - BAJO;MADRID;MADRID;28021;Restaurant
Telefónica;HOTEL REGINA (MADRID);C/ALCALA,19;MADRID;MADRID;28014;
Telefónica;CAFé DE ORIENTE;PL.DE ORIENTE 3 BAJO;MADRID;MADRID;28013;Restaurant
Telefónica;RESTAURANTE CASA DOMINGO (CIUDAD DE FRIAS);C/ CIUDAD DE FRIAS, 17;MADRID;MADRID;28021;Restaurant
Telefónica;CENTRO ALEMAN DE ESTOMATOLOGIA;"BLASCO DE GARAY 13;4";MADRID;MADRID;28015;Club
Telefónica;MITAL;PS DE LA CASTELLANA 163-2ª PLANTA;MADRID;MADRID;28046;Educational Institute
Telefónica;ESIN CONSULTORES;C/ORENSE 68;MADRID;MADRID;28020;Educational Institute
